Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,month,day
2009-07-09,2,80,63,72,M,58,64,0, 7,-,-, ,M,M,M,0.00,29.41,30.05,6.5,10,7.3,7,219
2009-07-10,1,82,63,73, 0,64,67,0, 8,0425,1929,RA BR,0,M,0.0,0.08,29.34,30.06,4.4,21,4.9,7,220
2009-07-10,2,84,67,76,M,65,68,0,11,-,-,RA BR HZ,M,M,M,0.12,29.41,30.04,3.6,21,4.6,7,220
2009-07-11,1,85,63,74, 1,59,65,0, 9,0426,1928,TSRA BR HZ,0,M,0.0,0.25,29.34,30.04,4.8,31,7.0,7,221
2009-07-11,2,85,68,77,M,60,67,0,12,-,-,TSRA BR,M,M,M,1.12,29.39,30.02,5.9,29,7.6,7,221
2009-07-12,1,82,58,70,-3,51,60,0, 5,0427,1928, ,0,M,0.0,0.00,29.35,30.07,2.9,29,5.7,7,222
2009-07-12,2,82,60,71,M,50,60,0, 6,-,-, ,M,M,M,0.00,29.41,30.05,1.9,33,5.2,7,222
2009-07-13,1,79,61,70,-3,46,57,0, 5,0428,1927, ,0,M,0.0,0.00,29.36,30.07,4.8,7,5.8,7,223
2009-07-13,2,78,66,72,M,48,59,0, 7,-,-, ,M,M,M,0.00,29.41,30.05,5.8,7,7.4,7,223
2009-07-14,1,80,55,68,-5,51,59,0, 3,0428,1927, ,0,M,0.0,0.00,29.34,30.07,6.7,16,7.5,7,224
2009-07-14,2,81,60,71,M,49,60,0, 6,-,-, ,M,M,M,0.00,29.41,30.06,7.5,16,7.7,7,224
2009-07-15,1,85,65,75, 1,62,67,0,10,0429,1926,BR,0,M,0.0,0.68,29.18,29.90,10.0,24,12.4,7,225
2009-07-15,2,86,67,77,M,62,67,0,12,-,-,TSRA RA BR,M,M,M,0.32,29.23,29.88,10.0,25,13.8,7,225
2009-07-16,1,80,64,72,-2,56,62,0, 7,0430,1925, ,0,M,0.0,  T,29.17,29.89,9.9,28,10.8,7,226
2009-07-16,2,82,65,74,M,57,63,0, 9,-,-, ,M,M,M,0.17,29.23,29.88,9.6,28,10.3,7,226
2009-07-17,1,70,57,64,-10,51,56,1, 0,0431,1925, ,0,M,0.0,0.00,29.15,29.87,10.6,30,10.8,7,227
2009-07-17,2,70,58,64,M,52,57,1, 0,-,-,RA,M,M,M,  T,29.21,29.86,10.1,29,10.4,7,227
2009-07-18,1,72,57,65,-9,52,57,0, 0,0432,1924, ,0,M,0.0,0.00,29.31,30.01,8.1,31,8.2,7,228
2009-07-18,2,73,58,66,M,52,58,0, 1,-,-, ,M,M,M,0.00,29.36,30.00,6.6,32,7.1,7,228
2009-07-19,1,71,57,64,-10,52,58,1, 0,0433,1923, ,0,M,0.0,0.00,29.39,30.11,1.3,36,4.0,7,229
2009-07-19,2,73,60,67,M,53,59,0, 2,-,-, ,M,M,M,0.00,29.45,30.10,1.4,4,4.6,7,229
2009-07-20,1,76,55,66,-8,55,60,0, 1,0433,1923, ,0,M,0.0,0.00,29.36,30.09,5.1,9,5.5,7,230
2009-07-20,2,76,59,68,M,56,61,0, 3,-,-, ,M,M,M,0.00,29.42,30.08,6.2,10,6.5,7,230
2009-07-21,1,80,58,69,-5,57,62,0, 4,0434,1922,RA DZ,0,M,0.0,0.04,29.28,30.01,3.1,13,5.8,7,231
2009-07-21,2,82,64,73,M,56,63,0, 8,-,-, ,M,M,M,0.00,29.33,29.99,4.9,14,6.3,7,231
2009-07-22,1,78,63,71,-3,61,64,0, 6,0435,1921,BR HZ,0,M,0.0,  T,29.23,29.95,3.5,3,5.0,7,232
2009-07-22,2,79,66,73,M,59,64,0, 8,-,-,BR HZ,M,M,M,0.00,29.28,29.93,2.8,11,5.9,7,232
2009-07-23,1,82,62,72,-2,58,63,0, 7,0436,1920,TS BR HZ,0,M,0.0,0.00,29.21,29.93,2.6,32,5.0,7,233
2009-07-23,2,79,63,71,M,60,64,0, 6,-,-,BR HZ,M,M,M,0.10,29.26,29.91,1.7,1,6.0,7,233
2009-07-24,1,83,61,72,-2,59,64,0, 7,0437,1919,TSRA RA,0,M,0.0,0.14,29.08,29.83,8.9,23,9.8,7,234
2009-07-24,2,83,62,73,M,60,65,0, 8,-,-,TSRA RA,M,M,M,0.19,29.14,29.82,8.7,23,9.6,7,234
2009-07-25,1,81,66,74, 0,58,64,0, 9,0438,1918, ,0,M,0.0,0.00,29.02,29.73,10.6,28,11.1,7,235
2009-07-25,2,81,66,74,M,59,65,0, 9,-,-, ,M,M,M,  T,29.08,29.71,10.8,27,11.5,7,235
2009-07-26,1,82,63,73,-1,58,64,0, 8,0439,1918,RA,0,M,0.0,  T,29.13,29.82,8.0,29,8.6,7,236
2009-07-26,2,82,64,73,M,59,65,0, 8,-,-, ,M,M,M,0.00,29.18,29.80,9.1,29,9.4,7,236
2009-07-27,1,84,64,74, 0,61,66,0, 9,0440,1917,RA,0,M,0.0,0.02,29.13,29.86,9.3,23,10.1,7,237
2009-07-27,2,84,66,75,M,61,67,0,10,-,-,RA,M,M,M,0.03,29.21,29.85,9.2,23,9.6,7,237
2009-07-28,1,84,66,75, 1,60,66,0,10,0441,1916,RA,0,M,0.0,0.01,29.08,29.78,6.4,28,8.0,7,238
2009-07-28,2,86,68,77,M,62,67,0,12,-,-, ,M,M,M,0.01,29.13,29.77,6.5,28,7.7,7,238
2009-07-29,1,81,62,72,-2,51,59,0, 7,0442,1915, ,0,M,0.0,0.00,29.13,29.84,4.2,35,7.1,7,239
2009-07-29,2,79,66,73,M,52,61,0, 8,-,-, ,M,M,M,0.00,29.19,29.82,3.8,3,7.1,7,239
2009-07-30,1,79,59,69,-5,57,62,0, 4,0443,1914, ,0,M,0.0,  T,29.15,29.85,4.4,23,5.5,7,240
2009-07-30,2,80,65,73,M,57,63,0, 8,-,-, ,M,M,M,  T,29.20,29.84,4.9,24,6.3,7,240
2009-07-31,1,81,58,70,-4,54,61,0, 5,0444,1913, ,0,M,0.0,0.00,29.23,29.94,6.2,26,7.3,7,241
2009-07-31,2,82,62,72,M,55,62,0, 7,-,-, ,M,M,M,0.00,29.29,29.92,5.9,27,6.7,7,241
2009-08-01,1,75,61,68,-5,59,62,0, 3,0445,1911,RA,0,M,0.0,  T,29.18,29.91,11.6,22,11.4,8,241
2009-08-01,2,75,63,69,M,59,63,0, 4,-,-, ,M,M,M,0.01,29.24,29.90,10.6,23,10.5,8,241
2009-08-02,1,78,57,68,-5,51,59,0, 3,0446,1910, ,0,M,0.0,0.00,29.20,29.93,6.8,25,9.6,8,242
2009-08-02,2,79,58,69,M,52,59,0, 4,-,-, ,M,M,M,0.00,29.26,29.92,6.2,26,8.4,8,242
2009-08-03,1,84,67,76, 3,60,66,0,11,0447,1909, ,0,M,0.0,0.07,29.10,29.82,12.2,21,12.4,8,243
2009-08-03,2,86,68,77,M,61,66,0,12,-,-,RA,M,M,M,0.06,29.17,29.81,11.0,21,11.3,8,243
2009-08-04,1,85,67,76, 3,61,67,0,11,0448,1908,BR,0,M,0.0,0.00,29.17,29.87,2.5,2,5.8,8,244
2009-08-04,2,86,69,78,M,63,68,0,13,-,-,BR HZ,M,M,M,0.00,29.21,29.85,1.8,5,6.2,8,244
2009-08-05,1,79,61,70,-3,54,61,0, 5,0449,1907, ,0,M,0.0,0.00,29.34,30.05,2.9,6,4.2,8,245
2009-08-05,2,79,66,73,M,56,63,0, 8,-,-, ,M,M,M,0.00,29.40,30.03,3.8,6,5.6,8,245
2009-08-06,1,82,60,71,-2,51,60,0, 6,0450,1906, ,0,M,0.0,0.00,29.39,30.09,1.4,6,5.4,8,246
2009-08-06,2,81,62,72,M,51,60,0, 7,-,-, ,M,M,M,0.00,29.44,30.08,3.4,9,5.5,8,246
2009-08-07,1,74,64,69,-4,59,63,0, 4,0451,1904,RA BR,0,M,0.0,0.33,29.36,30.09,7.3,15,7.8,8,247
2009-08-07,2,74,67,71,M,59,63,0, 6,-,-,RA BR,M,M,M,0.23,29.41,30.08,6.4,15,7.2,8,247
2009-08-08,1,89,68,79, 6,70,73,0,14,0452,1903,RA BR,0,M,0.0,0.02,29.20,29.92,12.9,21,13.6,8,248
2009-08-08,2,89,69,79,M,70,73,0,14,-,-,TSRA RA BR,M,M,M,0.08,29.26,29.92,12.2,21,12.8,8,248
2009-08-09,1,91,77,84,11,71,74,0,19,0453,1902, ,0,M,0.0,0.18,29.23,29.94,11.6,23,12.9,8,249
2009-08-09,2,92,77,85,M,72,75,0,20,-,-, ,M,M,M,0.02,29.29,29.92,11.1,23,12.3,8,249
2009-08-10,1,85,70,78, 5,65,69,0,13,0454,1900, ,0,M,0.0,0.00,29.24,29.95,6.9,26,7.2,8,250
2009-08-10,2,86,71,79,M,66,70,0,14,-,-, ,M,M,M,0.00,29.31,29.94,8.3,26,8.9,8,250
2009-08-11,1,82,62,72,-1,61,66,0, 7,0455,1859, ,0,M,0.0,0.00,29.30,30.00,6.3,2,8.0,8,251
2009-08-11,2,81,65,73,M,62,66,0, 8,-,-, ,M,M,M,0.00,29.36,29.98,6.1,2,8.7,8,251
2009-08-12,1,83,60,72,-1,55,62,0, 7,0456,1858, ,0,M,0.0,0.00,29.39,30.09,3.7,4,5.9,8,252
2009-08-12,2,82,63,73,M,56,63,0, 8,-,-, ,M,M,M,0.00,29.44,30.07,5.5,5,7.0,8,252
2009-08-13,1,86,60,73, 0,55,63,0, 8,0457,1856, ,0,M,0.0,0.00,29.38,30.10,1.5,14,3.8,8,253
2009-08-13,2,86,63,75,M,55,63,0,10,-,-, ,M,M,M,0.00,29.44,30.09,2.0,16,4.0,8,253
2009-08-14,1,88,63,76, 4,59,66,0,11,0458,1855, ,0,M,0.0,0.00,29.38,30.10,5.4,21,5.7,8,254
2009-08-14,2,88,67,78,M,59,66,0,13,-,-, ,M,M,M,0.00,29.44,30.08,6.3,21,6.5,8,254
2009-08-15,1,89,67,78, 6,61,67,0,13,0459,1854, ,0,M,0.0,0.00,29.32,30.04,8.7,19,8.9,8,255
2009-08-15,2,89,70,80,M,61,68,0,15,-,-, ,M,M,M,0.00,29.38,30.02,8.3,19,8.7,8,255
2009-08-16,1,88,70,79, 7,67,70,0,14,0500,1852,TSRA,0,M,0.0,0.63,29.27,29.99,9.5,20,10.2,8,256
2009-08-16,2,90,71,81,M,68,71,0,16,-,-,TSRA RA,M,M,M,0.27,29.34,29.97,9.3,21,10.1,8,256
2009-08-17,1,83,70,77, 5,68,70,0,12,0501,1851,TSRA RA BR,0,M,0.0,0.33,29.28,30.00,4.6,22,5.8,8,257
2009-08-17,2,83,71,77,M,68,71,0,12,-,-,RA BR,M,M,M,0.59,29.34,29.98,5.1,22,7.5,8,257
2009-08-18,1,83,65,74, 2,59,65,0, 9,0502,1849, ,0,M,0.0,0.00,29.28,29.99,7.5,27,8.1,8,258
2009-08-18,2,84,66,75,M,61,66,0,10,-,-, ,M,M,M,0.00,29.33,29.97,8.0,27,8.3,8,258
2009-08-19,1,83,59,71, 0,60,65,0, 6,0503,1848,RA,0,M,0.0,0.35,29.08,29.83,5.7,16,8.7,8,259
2009-08-19,2,81,64,73,M,62,66,0, 8,-,-,TSRA BR,M,M,M,0.61,29.15,29.82,5.9,16,8.2,8,259
2009-08-20,1,78,64,71, 0,61,65,0, 6,0504,1846,RA,0,M,0.0,0.07,28.93,29.66,12.1,23,12.5,8,260
2009-08-20,2,79,64,72,M,61,65,0, 7,-,-,RA BR,M,M,M,0.12,29.00,29.65,12.2,23,12.7,8,260
2009-08-21,1,73,59,66,-5,58,61,0, 1,0505,1845,RA,0,M,0.0,0.16,29.07,29.75,7.7,27,10.7,8,261
2009-08-21,2,74,59,67,M,58,61,0, 2,-,-,RA,M,M,M,0.05,29.13,29.75,10.1,27,13.2,8,261
2009-08-22,1,68,57,63,-8,52,56,2, 0,0506,1843, ,0,M,0.0,0.00,29.31,30.00,7.8,1,9.4,8,262
2009-08-22,2,69,58,64,M,52,57,1, 0,-,-, ,M,M,M,0.00,29.36,29.99,9.4,36,10.4,8,262
2009-08-23,1,74,56,65,-6,53,58,0, 0,0508,1842, ,0,M,0.0,0.00,29.38,30.09,2.7,2,6.4,8,263
2009-08-23,2,73,58,66,M,55,59,0, 1,-,-, ,M,M,M,0.00,29.44,30.08,3.5,5,7.6,8,263
2009-08-24,1,79,54,67,-4,56,61,0, 2,0509,1840, ,0,M,0.0,0.00,29.41,30.13,3.8,21,5.1,8,264
2009-08-24,2,79,57,68,M,57,62,0, 3,-,-, ,M,M,M,0.00,29.47,30.12,5.0,21,5.7,8,264
2009-08-25,1,83,59,71, 1,61,65,0, 6,0510,1839, ,0,M,0.0,0.00,29.33,30.05,9.1,21,9.2,8,265
2009-08-25,2,82,61,72,M,61,65,0, 7,-,-, ,M,M,M,0.00,29.39,30.04,8.3,21,8.6,8,265
2009-08-26,1,73,62,68,-2,62,64,0, 3,0511,1837,RA BR,0,M,0.0,0.93,29.36,30.08,5.2,2,7.8,8,266
2009-08-26,2,72,64,68,M,64,65,0, 3,-,-,RA BR,M,M,M,0.54,29.42,30.07,3.9,2,7.3,8,266
2009-08-27,1,67,61,64,-6,60,61,1, 0,0512,1835,RA BR,0,M,0.0,0.95,29.36,30.08,9.1,7,9.7,8,267
2009-08-27,2,67,62,65,M,61,63,0, 0,-,-,RA BR,M,M,M,1.19,29.41,30.07,10.7,8,11.0,8,267
2009-08-28,1,68,60,64,-6,61,62,1, 0,0513,1834,RA BR,0,M,0.0,0.22,29.18,29.93,3.4,2,5.7,8,268
2009-08-28,2,71,61,66,M,61,63,0, 1,-,-,RA BR,M,M,M,0.28,29.24,29.92,2.6,2,5.4,8,268
2009-08-29,1,69,56,63,-7,51,56,2, 0,0514,1832,RA DZ BR,0,M,0.0,0.02,29.18,29.89,11.4,31,11.8,8,269
2009-08-29,2,69,56,63,M,52,57,2, 0,-,-,DZ,M,M,M,0.01,29.24,29.88,10.4,31,11.1,8,269
2009-08-30,1,66,51,59,-11,47,52,6, 0,0515,1831, ,0,M,0.0,0.00,29.44,30.14,8.2,1,9.3,8,270
2009-08-30,2,66,51,59,M,47,53,6, 0,-,-, ,M,M,M,  T,29.50,30.13,9.4,1,10.5,8,270
2009-08-31,1,68,49,59,-10,44,52,6, 0,0516,1829, ,0,M,0.0,0.00,29.55,30.27,4.8,3,6.0,8,271
2009-08-31,2,67,49,58,M,44,52,7, 0,-,-, ,M,M,M,0.00,29.60,30.26,5.3,4,6.8,8,271
2009-09-01,1,72,47,60,-8,47,53,5, 0,0517,1827, ,0,M,0.0,0.00,29.57,30.31,3.3,4,3.4,9,271
2009-09-01,2,71,50,61,M,49,55,4, 0,-,-, ,M,M,M,0.00,29.63,30.30,3.2,6,3.5,9,271
2009-09-02,1,73,50,62,-6,50,56,3, 0,0518,1826, ,0,M,0.0,0.00,29.51,30.25,4.1,6,5.1,9,272
2009-09-02,2,72,53,63,M,51,56,2, 0,-,-, ,M,M,M,0.00,29.56,30.23,3.2,8,3.9,9,272
2009-09-03,1,75,56,66,-2,54,59,0, 1,0519,1824, ,0,M,0.0,0.00,29.42,30.16,4.7,5,6.0,9,273
2009-09-03,2,75,57,66,M,55,60,0, 1,-,-,BR,M,M,M,0.00,29.48,30.14,5.2,6,5.9,9,273
2009-09-04,1,75,54,65,-3,54,59,0, 0,0520,1822,BR,0,M,0.0,0.00,29.44,30.15,3.6,4,4.1,9,274
2009-09-04,2,75,58,67,M,55,60,0, 2,-,-,BR HZ,M,M,M,0.00,29.49,30.14,3.8,4,4.4,9,274
2009-09-05,1,78,54,66,-1,57,61,0, 1,0521,1821,BR HZ,0,M,0.0,0.00,29.49,30.21,4.3,4,5.3,9,275
2009-09-05,2,78,57,68,M,57,62,0, 3,-,-,BR HZ,M,M,M,0.00,29.54,30.19,5.2,6,5.8,9,275
2009-09-06,1,77,61,69, 2,59,63,0, 4,0522,1819,RA BR HZ,0,M,0.0,0.03,29.47,30.19,4.2,5,5.3,9,276
2009-09-06,2,77,66,72,M,59,64,0, 7,-,-, ,M,M,M,  T,29.52,30.17,6.3,8,6.6,9,276
2009-09-07,1,77,59,68, 1,59,62,0, 3,0523,1817,BR,0,M,0.0,0.00,29.39,M,5.8,3,4.0,9,277
2009-09-07,2,77,63,70,M,59,63,0, 5,-,-,BR HZ,M,M,M,0.00,29.44,30.09,6.3,4,6.9,9,277
2009-09-08,1,78,60,69, 3,60,63,0, 4,0524,1815, ,0,M,0.0,0.00,29.36,30.07,6.6,3,7.3,9,278
2009-09-08,2,78,62,70,M,62,65,0, 5,-,-,BR HZ,M,M,M,0.00,29.41,30.05,6.9,4,8.0,9,278
2009-09-09,1,78,65,72, 6,63,65,0, 7,0525,1814,BR HZ,0,M,0.0,0.00,29.42,30.14,6.1,6,6.9,9,279
2009-09-09,2,77,68,73,M,63,66,0, 8,-,-,BR HZ,M,M,M,0.00,29.47,30.12,6.8,7,7.2,9,279
2009-09-10,1,81,64,73, 7,62,65,0, 8,0526,1812,BR HZ,0,M,0.0,0.00,29.48,30.20,6.0,6,6.8,9,280
2009-09-10,2,80,65,73,M,62,66,0, 8,-,-,BR HZ,M,M,M,0.00,29.54,30.17,6.6,7,7.3,9,280
2009-09-11,1,80,61,71, 6,59,63,0, 6,0527,1810,BR,0,M,0.0,0.00,29.44,30.17,5.1,7,5.6,9,281
2009-09-11,2,78,64,71,M,59,64,0, 6,-,-, ,M,M,M,0.00,29.49,30.15,6.4,8,6.7,9,281
2009-09-12,1,79,58,69, 4,60,63,0, 4,0528,1809,FG+ BR,0,M,0.0,0.00,29.41,30.14,3.7,3,4.8,9,282
2009-09-12,2,78,61,70,M,61,64,0, 5,-,-,FG+ FG BR,M,M,M,0.00,29.47,30.12,3.2,6,4.5,9,282
2009-09-13,1,80,58,69, 4,54,60,0, 4,0529,1807,FG+ MIFG BR,0,M,0.0,0.00,29.39,30.12,1.5,7,3.0,9,283
2009-09-13,2,79,57,68,M,55,61,0, 3,-,-,FG+ BR,M,M,M,0.01,29.45,30.11,2.5,7,4.2,9,283
2009-09-14,1,84,58,71, 7,55,61,0, 6,0530,1805, ,0,M,0.0,0.00,29.34,30.07,0.1,33,2.1,9,284
2009-09-14,2,84,59,72,M,56,62,0, 7,-,-, ,M,M,M,0.00,29.40,30.05,1.1,13,2.7,9,284
2009-09-15,1,82,64,73, 9,59,63,0, 8,0531,1803, ,0,M,0.0,0.00,29.36,30.07,6.2,2,7.8,9,285
2009-09-15,2,83,63,73,M,58,64,0, 8,-,-, ,M,M,M,0.00,29.41,30.05,5.8,2,6.7,9,285
2009-09-16,1,71,59,65, 1,54,59,0, 0,0532,1760, ,0,M,0.0,0.00,29.49,30.20,11.0,5,11.4,9,286
2009-09-16,2,72,62,67,M,54,60,0, 2,-,-, ,M,M,M,0.00,29.54,30.18,12.5,6,13.4,9,286
2009-09-17,1,72,50,61,-3,52,56,4, 0,0533,1758, ,0,M,0.0,0.00,29.45,30.18,3.4,5,4.2,9,287
2009-09-17,2,71,54,63,M,51,57,2, 0,-,-, ,M,M,M,0.00,29.51,30.17,4.5,8,5.4,9,287
2009-09-18,1,79,50,65, 1,55,59,0, 0,0535,1756,BR,0,M,0.0,0.00,29.46,30.18,5.1,2,6.4,9,288
2009-09-18,2,79,52,66,M,55,59,0, 1,-,-, ,M,M,M,0.00,29.52,30.17,5.3,3,6.7,9,288
2009-09-19,1,76,55,66, 3,55,59,0, 1,0536,1755, ,0,M,0.0,0.00,29.48,30.21,3.2,10,5.9,9,289
2009-09-19,2,75,58,67,M,55,60,0, 2,-,-, ,M,M,M,0.00,29.54,30.20,4.4,10,5.8,9,289
2009-09-20,1,73,54,64, 2,56,60,1, 0,0537,1753,RA DZ BR,0,M,0.0,0.75,29.28,30.04,6.4,7,7.9,9,290
2009-09-20,2,71,54,63,M,56,60,2, 0,-,-,RA DZ BR,M,M,M,0.44,29.34,30.02,5.9,8,7.3,9,290
2009-09-21,1,67,60,64, 2,59,61,1, 0,0538,1751,DZ BR HZ,0,M,0.0,  T,29.26,29.98,3.5,23,4.6,9,291
2009-09-21,2,69,63,66,M,60,62,0, 1,-,-,DZ BR HZ,M,M,M,  T,29.31,29.97,3.6,23,5.5,9,291
2009-09-22,1,77,59,68, 6,65,67,0, 3,0539,1749,BR HZ,0,M,0.0,0.00,29.28,29.98,5.2,17,7.7,9,292
2009-09-22,2,76,63,70,M,65,67,0, 5,-,-,RA BR,M,M,M,0.04,29.34,29.97,5.2,18,7.3,9,292
2009-09-23,1,76,62,69, 8,62,64,0, 4,0540,1748,BR,0,M,0.0,0.00,29.42,30.12,0.6,32,4.0,9,293
2009-09-23,2,76,62,69,M,63,64,0, 4,-,-,BR,M,M,M,0.00,29.47,30.11,0.8,31,4.7,9,293
2009-09-24,1,73,64,69, 8,63,65,0, 4,0541,1746,BR,0,M,0.0,0.00,29.44,30.16,4.3,6,4.7,9,294
2009-09-24,2,71,64,68,M,62,64,0, 3,-,-,BR,M,M,M,0.00,29.49,30.15,4.1,7,4.4,9,294
2009-09-25,1,70,60,65, 4,57,60,0, 0,0542,1744,RA DZ BR,0,M,0.0,0.16,29.39,30.12,5.4,11,7.3,9,295
2009-09-25,2,70,60,65,M,57,60,0, 0,-,-,RA DZ BR,M,M,M,0.02,29.44,30.11,5.4,11,6.3,9,295
2009-09-26,1,69,55,62, 2,56,59,3, 0,0543,1742,BR,0,M,0.0,0.00,29.15,29.91,4.0,27,4.6,9,296
2009-09-26,2,66,56,61,M,56,59,4, 0,-,-,BR,M,M,M,  T,29.21,29.90,3.9,26,4.6,9,296
2009-09-27,1,74,50,62, 2,53,57,3, 0,0544,1741,TSRA RA FG BR,0,M,0.0,0.08,28.84,29.59,8.2,22,10.2,9,297
2009-09-27,2,74,53,64,M,53,58,1, 0,-,-,TSRA FG+ BR,M,M,M,0.48,28.91,29.59,7.6,23,10.2,9,297
2009-09-28,1,62,49,56,-3,42,49,9, 0,0545,1739,RA,0,M,0.0,0.01,28.91,29.61,20.3,29,20.7,9,298
2009-09-28,2,63,50,57,M,42,49,8, 0,-,-,RA,M,M,M,  T,28.98,29.61,19.8,28,20.2,9,298
2009-09-29,1,60,48,54,-5,42,48,11, 0,0546,1737, ,0,M,0.0,0.00,29.28,29.96,9.0,33,10.3,9,299
2009-09-29,2,58,48,53,M,42,48,12, 0,-,-,DZ,M,M,M,  T,29.34,29.96,8.4,33,10.2,9,299
2009-09-30,1,62,47,55,-4,40,47,10, 0,0547,1735, ,0,M,0.0,0.00,29.39,30.11,5.7,3,6.8,9,300
2009-09-30,2,61,49,55,M,42,48,10, 0,-,-, ,M,M,M,0.00,29.44,30.10,4.8,3,7.0,9,300
2009-10-01,1,59,41,50,-8,46,49,15, 0,0548,1734,RA BR,0,M,0.0,0.89,29.13,29.90,9.1,13,9.5,10,301
2009-10-01,2,59,44,52,M,46,49,13, 0,-,-,TSRA RA BR,M,M,M,0.59,29.18,29.90,8.8,13,8.7,10,301
2009-10-02,1,56,47,52,-6,46,48,13, 0,0549,1732,RA BR,0,M,0.0,0.21,28.80,29.55,10.5,21,12.0,10,302
2009-10-02,2,56,48,52,M,46,48,13, 0,-,-,RA DZ BR,M,M,M,0.17,28.87,29.56,10.0,22,11.6,10,302
2009-10-03,1,57,47,52,-5,47,49,13, 0,0550,1730,RA DZ BR,0,M,0.0,0.11,29.02,29.70,6.9,26,7.4,10,303
2009-10-03,2,58,47,53,M,47,49,12, 0,-,-,RA BR,M,M,M,0.03,29.08,29.71,9.4,26,9.8,10,303
2009-10-04,1,60,45,53,-4,43,47,12, 0,0552,1729, ,0,M,0.0,  T,29.28,29.98,9.0,28,9.2,10,304
2009-10-04,2,61,45,53,M,42,47,12, 0,-,-, ,M,M,M,0.00,29.34,29.99,8.9,27,9.3,10,304
2009-10-05,1,62,43,53,-4,42,47,12, 0,0553,1727, ,0,M,0.0,0.00,29.29,30.03,1.8,8,5.4,10,305
2009-10-05,2,61,42,52,M,42,47,13, 0,-,-, ,M,M,M,0.00,29.35,30.04,2.9,9,4.5,10,305
2009-10-06,1,61,49,55,-1,47,51,10, 0,0554,1725,RA DZ BR,0,M,0.0,0.03,28.90,29.65,8.8,24,14.9,10,306
2009-10-06,2,62,49,56,M,46,50,9, 0,-,-,RA BR,M,M,M,0.05,28.97,29.66,9.5,24,15.1,10,306
2009-10-07,1,60,45,53,-3,39,46,12, 0,0555,1724, ,0,M,0.0,0.00,29.24,29.95,9.2,26,10.8,10,307
2009-10-07,2,60,45,53,M,39,46,12, 0,-,-, ,M,M,M,0.00,29.31,29.96,8.5,26,10.1,10,307
2009-10-08,1,53,45,49,-7,46,48,16, 0,0556,1722,RA DZ BR,0,M,0.0,0.12,29.18,29.92,3.3,21,4.8,10,308
2009-10-08,2,54,47,51,M,46,49,14, 0,-,-,RA DZ BR,M,M,M,0.14,29.25,29.93,4.8,20,5.6,10,308
2009-10-09,1,52,39,46,-9,43,45,19, 0,0557,1720,RA BR,0,M,0.0,0.46,29.21,29.93,9.4,34,10.0,10,309
2009-10-09,2,52,40,46,M,44,46,19, 0,-,-,RA DZ BR,M,M,M,0.43,29.26,29.92,9.3,35,10.2,10,309
2009-10-10,1,48,31,40,-15,30,35,25, 0,0558,1719, ,0,M,0.0,0.00,29.49,30.21,7.4,28,7.7,10,310
2009-10-10,2,48,33,41,M,30,36,24, 0,-,-, ,M,M,M,0.00,29.55,30.21,7.8,29,8.2,10,310
2009-10-11,1,44,29,37,-17,22,32,28, 0,0559,1717, ,0,M,0.0,0.00,29.60,30.35,1.5,33,5.0,10,311
2009-10-11,2,45,29,37,M,23,33,28, 0,-,-, ,M,M,M,0.00,29.67,30.36,1.1,1,4.8,10,311
2009-10-12,1,48,41,45,-9,36,41,20, 0,0600,1715,RA DZ BR,0,M,0.0,0.02,29.44,30.18,0.6,19,3.8,10,312
2009-10-12,2,49,42,46,M,34,40,19, 0,-,-,RA DZ BR HZ,M,M,M,  T,29.50,30.20,0.6,24,3.5,10,312
2009-10-13,1,47,34,41,-12,32,38,24, 0,0602,1714, ,0,M,0.0,0.00,29.60,30.35,8.5,1,10.0,10,313
2009-10-13,2,48,36,42,M,32,39,23, 0,-,-,BR,M,M,M,0.00,29.66,30.35,8.5,2,11.3,10,313
2009-10-14,1,48,42,45,-8,36,41,20, 0,0603,1712,RA DZ BR,0,M,0.0,0.03,29.40,30.17,11.0,9,11.5,10,314
2009-10-14,2,48,42,45,M,36,41,20, 0,-,-,RA DZ BR,M,M,M,0.03,29.47,30.17,10.7,10,11.2,10,314
2009-10-15,1,44,41,43,-10,38,40,22, 0,0604,1711,RA DZ BR,0,M,0.0,0.29,29.26,30.00,8.2,6,9.1,10,315
2009-10-15,2,44,41,43,M,38,40,22, 0,-,-,RA DZ BR,M,M,M,0.33,29.31,30.00,9.4,7,10.0,10,315
2009-10-16,1,45,39,42,-10,36,39,23, 0,0605,1709,RA,0,M,  T,0.04,29.41,30.13,8.2,35,8.2,10,316
2009-10-16,2,46,40,43,M,36,40,22, 0,-,-,RA DZ,M,M,M,0.08,29.46,30.13,7.1,35,8.1,10,316
2009-10-17,1,52,36,44,-8,33,39,21, 0,0606,1707,DZ,0,M,0.0,  T,29.57,30.30,8.0,34,8.2,10,317
2009-10-17,2,52,39,46,M,34,40,19, 0,-,-,RA,M,M,M,0.01,29.64,30.30,6.9,35,7.7,10,317
2009-10-18,1,53,31,42,-9,33,39,23, 0,0607,1706, ,0,M,0.0,0.00,29.49,30.25,6.1,21,6.9,10,318
2009-10-18,2,53,33,43,M,33,40,22, 0,-,-, ,M,M,M,0.00,29.55,30.26,5.8,21,6.2,10,318
